,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
460,"[Archive] Mémoire de Bamiyan, ep. 5 : Reproduction des peintures détruites par les Talibans - Courrier international",v77mXU9GV6I,"[Archive] Mémoire de Bamiyan, ep. 5 : Reproduction des peintures détruites par les Talibans",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Ordonné par les talibans afghans, le dynamitage des bouddhas de Bamiyan, en 2001, a marqué les esprits. Seize ans plus tard, le webdoc Mémoires de Bamiyan, réalisé en partenariat avec Courrier International, donne la parole à des artistes, cinéastes et archéologues qui ont pu se rendre sur place.

Le quatrième épisode donne la parole à Patrick Pleutin, artiste plasticien qui a réalisé en 2008 un dessin animé sur plaque de verre à partir de voix d’enfants de la vallée de Bamiyan. Pour ce nouveau voyage au plus près des bouddhas géants, Patrick Pleutin a souhaité retrouver des traces, des pigments, pour essayer de compléter ou de reproduire les fresques réalisées par les peintres du V et VI siècle à Bamiyan.  “Leur technique était spontanée, ils peignaient en un seul trait. Mon dessin doit donc se faire en direct, en une fois”. L’artiste français a repris son idée de peindre sur du verre pour se “confronter au paysage réel, aux grottes, là où certaines peintures ont disparu” suite à la destruction des talibans.",2018-09-12T10:16:35Z,PT5M22S,123,3,0,"['peinture', 'islamisme', 'afghanistan', 'terrorisme', 'talibans', 'bamiyan', 'boudhas']"
461,"[Archive] Saffiyah Khan, icône anti extrême droite - Courrier international",eNwZ_WVB3DA,"[Archive] Saffiyah Khan, icône anti extrême droite",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 12 avril 2017.,2018-09-12T10:16:33Z,PT1M32S,1253,6,0,None
462,"[Archive] La presse étrangère contaminée par la ""Poutoumania"" - Courrier international",ODRsmP9M5O8,"[Archive] La presse étrangère contaminée par la ""Poutoumania""",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une archive du 6 avril 2017.


Peu mentionné dans la presse international avant le débat à onze, Philippe Poutou a réussi la semaine dernière à se faire entendre au-delà de l’Hexagone. Ses attaques à François Fillon et Marine Le Pen -par rapport aux affaires de corruption dont ils sont mêlés- ont été reprises par plusieurs médias. Des journaux comme The Independent ou Clarín n’ont pas hésité à qualifier le candidat anticapitaliste comme “la vedette” ou “le héros” du soir. Et d’autres aussi, comme El Periódico, l’ont baptisé comme le porte-voix des ouvriers. Son style décontracté et l’absence de langue de bois dans son discours ont boosté de manière inattendue la popularité du candidat anticapitaliste ici et ailleurs.",2018-09-12T10:16:00Z,PT1M32S,83,0,0,"['France', 'Politique', 'Elections', '2017', 'Philippe Poutou']"
463,[Archive] L'évacuation d'un passager aérien fait scandale - Courrier international,Wubusqrpck8,[Archive] L'évacuation d'un passager aérien fait scandale,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 11 avril 2017.,2018-09-12T10:15:18Z,PT1M25S,173,0,0,None
464,[Archive] Les réactions aux frappes américaines en Syrie - Courrier international,32aryFJrAkM,[Archive] Les réactions aux frappes américaines en Syrie,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une archive du 7 avril 2017. 

Le président des États-Unis, Donald Trump a approuvé dans la nuit du jeudi 6 avril des frappes contre une base aérienne du régime de Bachar El-Assad. Une attaque ordonnée en représailles contre le gouvernement syrien, après l’attaque chimique qui a fait plus de 80 victimes civiles le 4 avril à Khan Cheikhoun. Aux États-Unis ce bombardement surprise a été vivement commenté, notamment par les membres congrès. Pour la Russie et le commandement de l’armée syrienne cette attaque “va porter un grave préjudice aux relations russo-américaines” et “poser un obstacle sérieux à la création d’une coalition international contre le terrorisme”.",2018-09-12T10:13:16Z,PT1M58S,113,0,0,"['donald trump', 'frappe syrie']"
465,"[Archive] Justin Trudeau, star du Canada - Courrier international",a1HVp0KEp3c,"[Archive] Justin Trudeau, star du Canada",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 5 avril 2017.,2018-09-12T10:13:00Z,PT2M7S,96,0,0,"['Canada', 'Politique', 'Justin Trudeau']"
466,"[Archive] Interview de Thomas Friedman, éditorialiste au New York Times - Courrier international",wMUXM6iV8rM,"[Archive] Interview de Thomas Friedman, éditorialiste au New York Times",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 28 décembre 2017.,2018-09-12T10:12:18Z,PT3M19S,25,0,0,"['Journalisme', 'Etats-Unis', 'New York Times', 'Médias']"
467,"[Archive] Mémoire de Bamiyan, ep. 4 : “C'est un djihad contre le passé” - Courrier international",M-uQE0YgzWk,"[Archive] Mémoire de Bamiyan, ep. 4 : “C'est un djihad contre le passé”",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Ordonné par les talibans afghans, le dynamitage des bouddhas de Bamiyan, en 2001, a marqué les esprits. Seize ans plus tard, le webdoc Mémoires de Bamiyan, réalisé en partenariat avec Courrier international, donne la parole à des artistes, cinéastes et archéologues qui ont pu se rendre sur place.

Pour ce quatrième épisode, c’est Jean-Pierre Perrin, auteur de Menaces sur la mémoire de l’Humanité qui revient sur son expérience en Afghanistan. Cet ancien journaliste à Libération nous raconte comment il a découvert les bouddhas géants en 1976 et comment quarante ans plus tard, il a pu rencontrer une des personnes responsable de leur destruction. Son constat est sans appel : « Un pays qui ne prend pas en compte son passé, son histoire est un pays qui connaitra toujours des problèmes. Regarder le passé comme il est, c’est regarder l’autre comme il est ».",2018-09-12T10:11:49Z,PT4M26S,61,1,0,"['djihad', 'afghanistan', 'ruines', 'talibans', 'patrimoine historique', 'bamiyan']"
468,[Archive] La catastrophe en Colombie était prévisible - Courrier international,3-sOlVDanQo,[Archive] La catastrophe en Colombie était prévisible,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 5 avril 2017.,2018-09-12T10:11:46Z,PT1M16S,56,1,0,"['colombie', 'coulee de boue', 'mocoa']"
469,"[Archive] Mémoire de Bamiyan, ep. 3 : “L'échec des Talibans” - Courrier international",LSTJHjQ164U,"[Archive] Mémoire de Bamiyan, ep. 3 : “L'échec des Talibans”",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Ordonné par les talibans afghans, le dynamitage des bouddhas de Bamiyan, en 2001, a marqué les esprits. Seize ans plus tard, le webdoc Mémoires de Bamiyan, réalisé en partenariat avec Courrier international, donne la parole à des artistes, cinéastes et archéologues qui ont pu se rendre sur place.

Ce troisième épisode donne la parole à l’artiste plasticien Pascal Convert et à l’architecte Yves Ubelmann. Tout deux travaillent sur la question de la mémoire et de la disparition du patrimoine, notamment dans les zones de guerres. À l’occasion de leur voyage en Afghanistan ils ont réalisé une numérisation de la falaise, une cartographie des niches creusées dans la roche et des vestiges.

Durant l’entretien Yves Ubelmann, se rappelle à quel point il est ironique qu’il ait découvert “les bouddhas de Bamiyan à travares les images de leur destruction”.

De son côté Pascal Convert voit le site “comme une vague arrêtée, un tsunami immobile” et ce projet archéologique lui permet de démontrer “l’échec des Talibans”.",2018-09-12T10:10:23Z,PT5M49S,148,7,0,"['afghanistan', 'archeologie', 'talibans', 'palmyre', 'bamiyan', 'bouddhas']"
470,[Archive] Les surprenants clips électoraux du Premier ministre serbe - Courrier international,ZLi20xbrjpA,[Archive] Les surprenants clips électoraux du Premier ministre serbe,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une archive du 31 mars 2017. 

Les clips électoraux du Premier ministre serbe, Aleksandar Vucic, candidat à l’élection présidentielle du 2 avril 2017, ont battu tous les records de visites sur les réseaux sociaux. S’illustrant par une impertinence et un humour rarement vus en matière de communication politique, ils sont devenus viraux et ont rendu presque obsolète la campagne électorale classique.",2018-09-12T10:09:33Z,PT1M49S,72,0,0,"['Serbie', 'Politique', 'Elections']"
471,[Archive] Deux minutes pour comprendre le CETA - Courrier international,HBsg1SCN7J0,[Archive] Deux minutes pour comprendre le CETA,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 31 mars 2017.,2018-09-12T10:08:58Z,PT2M4S,186,3,0,"['CETA', 'Economie', 'Libre-échange']"
472,"[Archive] Mélenchon, le candidat 2.0 de la presse étrangère - Courrier international",kdsXrt3g6yk,"[Archive] Mélenchon, le candidat 2.0 de la presse étrangère",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 30 mars 2017.,2018-09-12T10:08:46Z,PT1M19S,74,3,0,"['France', 'Politique', 'Elections de 2017', 'Mélenchon']"
473,"[Archive] Mémoire de Bamiyan, ep. 2 : “une destruction barbare” - Courrier international",CuiXviKypCE,"[Archive] Mémoire de Bamiyan, ep. 2 : “une destruction barbare”",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Ordonné par les talibans afghans, le dynamitage des bouddhas de Bamiyan, en 2001, a marqué les esprits. Seize ans plus tard, le webdoc Mémoires de Bamiyan, réalisé en partenariat avec Courrier international, donne la parole à des artistes, cinéastes et archéologues qui ont pu se rendre sur place.

Le deuxième épisode interroge le photographe Ferrante Ferranti, grand voyageur engagé dans l’exploration des civilisations, sur la résonance moderne de cette destruction. L’artiste revient sur ce qu’il a ressenti en découvrant avec  “stupéfaction” les images à la télévision, “c’était le constat de l’impuissance”. Mais aussi de constater que les vestiges de Bamiyan ont une portée hautement symbolique “on détruit Palmyre comme on a détruit Bamiyan, uniquement parce que c’est une visibilité de la barbarie”.",2018-09-12T10:08:33Z,PT4M51S,180,3,0,None
474,"[Archive] ""L'attaque de Londres sera oubliée par les Londoniens d'ici deux, trois ans"" - Courrier international",CoWxBvzjJuE,"[Archive] ""L'attaque de Londres sera oubliée par les Londoniens d'ici deux, trois ans""",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une archive du 23 mars 2017. 

Au lendemain de l’attentat, revendiqué par l’organisation État Islamique près du Parlement à Londres, les médias britanniques y ont vu une attaque contre la démocratie. Une opinion partagée par le chroniqueur du Finantial Times Simon Kuper, pour qui l’attentat n’est pas une surprise “Westminster est le siège du pouvoir et il est situé au centre de la ville”. Le journaliste rappelle que Londres “c’est la ville européenne la plus mélangée, on va juste continuer ensemble” et pense que l’attaque sera vite oubliée par les Londoniens.",2018-09-12T10:05:27Z,PT2M51S,26,0,0,"['royaume uni', 'attentat de londres', 'attaque de londres']"
475,"[Archive] Geert Wilders, l'échec d'un ambassadeur du populisme - Courrier international",K9beR5zILkw,"[Archive] Geert Wilders, l'échec d'un ambassadeur du populisme",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo datée du 16 mars 2017.,2018-09-12T10:03:41Z,PT2M9S,14,0,0,"['Geert Wilders', 'Populisme', 'Pays-Bas', 'Politique', 'Extrême droite']"
476,[Archive] Mémoire de Bāmiyān ep. 1 : Olivier Germain-Thomas - Courrier international,80R2RtMvs2Q,[Archive] Mémoire de Bāmiyān ep. 1 : Olivier Germain-Thomas,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une vidéo initialement publiée le 10 mars 2017

Ordonné par les talibans afghans, le dynamitage des bouddhas de Bamiyan, en 2001, a marqué les esprits. Seize ans plus tard, le webdoc Mémoires de Bamiyan, réalisé en partenariat avec Courrier international, donne la parole à des artistes, cinéastes et archéologues qui ont pu se rendre sur place. 

Le premier témoignage vient de l'écrivain Olivier Germain Thomas qui arpente les terres d'Asie depuis 40 ans. L'auteur nous partage son émotion au moment de découvrir ce qui reste des statues géantes et le symbole du vide dans le bouddhisme, « qui permet justement à l’essentiel d’apparaître ».",2018-09-12T10:02:12Z,PT5M19S,158,2,0,None
477,"[Archive] Bande-annonce de “Je danserai si je veux”, en salle le 12 avril 2017 - Courrier international",acGr7KVru_Y,"[Archive] Bande-annonce de “Je danserai si je veux”, en salle le 12 avril 2017",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"La bande-annonce du film “Je danserai si je veux”, de la réalisatrice palestinienne Maysaloun Hamoud.",2018-09-12T10:02:07Z,PT1M39S,157,1,0,None
478,[Archive] Comprendre l'ALENA en trois minutes - Courrier international,aJ5mEBBpvzE,[Archive] Comprendre l'ALENA en trois minutes,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo datée du 31 mars 2017.,2018-09-12T10:01:45Z,PT2M49S,29831,401,7,"['ALENA', 'Economie', 'Amérique du Nord', 'Libre échange']"
479,[Archive] Pourquoi Marine Le Pen fait-elle peur à nos voisins ? - Courrier international,BDjIYckxags,[Archive] Pourquoi Marine Le Pen fait-elle peur à nos voisins ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo initialement publiée le 9 mars 2017.,2018-09-12T10:00:38Z,PT1M40S,87,2,0,"['France', 'Politique', 'Marine Le Pen', 'Extrême droite', 'Rassemblement national', 'Front national', 'FN', 'Populisme']"
480,[Archive] La France : un pays prêt à faire la révolution - Courrier international,iFrR-snPGCI,[Archive] La France : un pays prêt à faire la révolution,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une vidéo réalisée à quelques semaines de l’élection présidentielle française, le 9 mars 2017. 

Les médias étrangers étaient alors extrêmement attentifs à la situation en France, croyant voir un pays prêt à faire la révolution. Mais de quelle révolution parlent-ils ?

Pour beaucoup, cette révolution pourrait venir du populisme et de la montée du Front national. Pour d’autres, la révolution pourrait venir d’un sursaut libéral de candidats tels que François Fillon et Emmanuel Macron, prêts aux réformes. 

En tout cas, d’où qu’elle vienne, cette révolution doit venir. C’est ce qu’observe la revue littéraire The Times Literary qui constate que la France a les idées noires. De son côté The Spectator avertit du risque d’une guerre civile dans une France divisée.",2018-09-12T10:00:17Z,PT1M48S,181,2,1,"['France', 'Politique', 'Histoire', 'Révolution', 'Elections']"
481,[Archive] La relation entre la Grèce et l'UE en 5 dates - Courrier international,JOJo4rN2Ijo,[Archive] La relation entre la Grèce et l'UE en 5 dates,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo initialement publiée le 21 février 2017.,2018-09-12T09:58:43Z,PT3M16S,263,8,0,"['Grèce', 'Union européenne', 'Europe', 'Economie', 'Dette']"
482,[Archive] L'habileté des Cubains pour déjouer la censure - Courrier international,WoYzwYNOIaI,[Archive] L'habileté des Cubains pour déjouer la censure,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une vidéo initialement publiée le 10 février 2017. 

Un peu moins d'un mois avant la publication de cette vidéo, l'ancien président américain Barack Obama annonçait la fin du dispositif spécial qui accordait un permis de séjour aux migrants clandestins cubains arrivés aux États-Unis. Nous avons interrogé Yoani Sánchez, journaliste indépendante cubaine, sur les conséquences de cette suppression. 

Nous avons aussi abordé les difficultés que le peuple cubain rencontre pour s'informer malgré la censure et les solutions trouvées pour la contourner, notamment par les lecteurs de son pureplayer 14ymedio, bloqué par les autorités depuis sa création en 2014.",2018-09-12T09:57:28Z,PT4M32S,105,3,0,"['cuba', 'yoani sanchez', 'lahavane']"
483,[Archive] Isabelle Huppert vue par la presse étrangère - Courrier international,lZnNpVfNeQo,[Archive] Isabelle Huppert vue par la presse étrangère,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo initialement publiée le 24 février 2017.,2018-09-12T09:57:28Z,PT1M58S,87,2,0,"['Cinéma', 'Isabelle Huppert', 'Actrice', 'Culture', 'Ecrans']"
484,[Archive] Qui est Martin Schulz? - Courrier international,KL1Mk1_sfIo,[Archive] Qui est Martin Schulz?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo initialement publiée le 14 février 2017.,2018-09-12T09:57:14Z,PT1M50S,6,1,0,"['Schulz', 'Martin Schulz', 'Allemagne', 'Politique', 'Europe', 'Union européenne', 'Angela Merkel']"
485,[Archive] La frontière entre les États-Unis et le Mexique en 5 dates - Courrier international,v9jqsTIGQFU,[Archive] La frontière entre les États-Unis et le Mexique en 5 dates,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo initialement publiée le 10 février 2017.,2018-09-12T09:51:38Z,PT2M47S,6514,64,1,"['Mexique', 'Etats-Unis', 'Frontière', 'Géopolitique']"
486,[Archive] Rugby. L'Equipe de France vue par la presse britannique - Courrier international,ewN-Wj5qsEU,[Archive] Rugby. L'Equipe de France vue par la presse britannique,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo datée du 4 février 2017.,2018-09-12T09:50:41Z,PT1M37S,377,1,0,"['Rugby', 'France', 'Sport', 'Royaume-Uni']"
487,[Archive] L'oeil de Courrier. Fonte des glaces et drone anti-Trump : les vidéos de la semaine - Courrier international,GGSXAbhqJEw,[Archive] L'oeil de Courrier. Fonte des glaces et drone anti-Trump : les vidéos de la semaine,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 3 février 2017.,2018-09-12T09:50:12Z,PT2M37S,12,1,0,"[""L'oeil de Courrier""]"
488,"[Archive] Vu de l'étranger. Benoît Hamon, ""l'outsider très ancré à gauche"" - Courrier international",zH7lJCKMfxw,"[Archive] Vu de l'étranger. Benoît Hamon, ""l'outsider très ancré à gauche""",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 30 janvier 2017.,2018-09-12T09:49:23Z,PT1M21S,33,1,0,"['Benoît Hamon', 'Hamon', 'France', 'Politique', 'Elections']"
489,"[Archive] L'œil de Courrier. Photographie, peinture et tractopelles : les vidéos de la semaine - Courrier international",Alt5NmOVwTg,"[Archive] L'œil de Courrier. Photographie, peinture et tractopelles : les vidéos de la semaine",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo datée du 21 novembre 2014.,2018-09-12T09:49:00Z,PT1M47S,15,0,0,"[""L'oeil de Courrier""]"
490,"[Archive] Installation du Museo Atlantico, le premier musée sous la mer - Courrier international",qRVKiDKfLMg,"[Archive] Installation du Museo Atlantico, le premier musée sous la mer",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Le Museo Atlantico, sur l'île de Lanzarote au large du Maroc, a été inauguré le 10 janvier 2017. L'artiste Jason deCaires Taylor y a disposé 300 figures de béton sous l'eau.",2018-09-11T15:53:44Z,PT8M15S,1857,14,0,None
491,[Archive] Le discours d'investiture de Donald Trump en deux minutes - Courrier international,tz7miBYG7Uk,[Archive] Le discours d'investiture de Donald Trump en deux minutes,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 20 janvier 2017.,2018-09-11T15:48:08Z,PT2M12S,3513,40,9,"['Donald Trump', 'Etats-Unis', 'Investiture']"
492,[Archive] États-Unis. Qui sont les supporters de Trump ? - Courrier international,RL6RJnn1Zsg,[Archive] États-Unis. Qui sont les supporters de Trump ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 20 janvier 2017.,2018-09-11T15:47:41Z,PT17M48S,101,2,0,"['Etats-Unis', 'Donald Trump', 'Conservateurs', 'Républicains', 'Droite']"
493,"[Archive] L'œil de Courrier. Drone, miroirs et illusion d'optique : les vidéos de la semaine - Courrier international",oh2sIgot0tU,"[Archive] L'œil de Courrier. Drone, miroirs et illusion d'optique : les vidéos de la semaine",UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 20 janvier 2017.,2018-09-11T15:47:22Z,PT2M22S,44,2,0,"[""L'oeil de Courrier""]"
494,[Archive] États-Unis. Comment s'organise la résistance contre Donald Trump? - Courrier international,PpjjyOl3BPI,[Archive] États-Unis. Comment s'organise la résistance contre Donald Trump?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 20 janvier 2017,2018-09-11T15:35:38Z,PT24M24S,16,1,0,None
495,[Archive] Comment appeler par surprise des agents secrets ? - Courrier international,2K8JjJadUW0,[Archive] Comment appeler par surprise des agents secrets ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Que diriez-vous à un espion si vous pouviez lui parler ? Le collectif berlinois Peng! s'est posé la question et a mis au point l'installation Call a Spy qui permet  d'appeler de vrais agents du renseignement par surprise. Le dispositif est simple : des cabines téléphoniques, quelques boutons à presser et vous voilà en communication. Pour Peng! l'objectif est de “remettre un peu d'égalité entre les surveillants et les surveillés” mais aussi “un peu de transparence à un système opaque”. Vous pouvez découvrir l'installation Call a Spy jusqu'au 29 janvier 2017 à la Gaîté Lyrique, dans le cadre de l'exposition Lanceurs d'alerte.",2018-09-11T15:20:45Z,PT3M1S,41,0,0,"['espions', 'gaite lyrique', 'edward snowden', 'peng', 'service secret', 'lanceurs d alerte', 'call a spy', 'collectif berlinois']"
496,"[Archive] La bande-annonce de “Bienvenue au Gondwana”, en salle le 12 avril - Courrier international",Nhi27rRxLFA,"[Archive] La bande-annonce de “Bienvenue au Gondwana”, en salle le 12 avril",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"“Bienvenue au Gondwana”, film de Mamane, sortira dans les salles françaises le 12 avril 2017.",2018-09-11T15:18:45Z,PT1M51S,2397,12,0,None
497,"[Archive] La bande-annonce de “Madame B”, en salle le 22 février - Courrier international",aHKdFSDPXaY,"[Archive] La bande-annonce de “Madame B”, en salle le 22 février",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"“Madame B, Histoire d'une Nord-Coréenne”, est un documentaire de Jero Yun. Il sortira dans les salles françaises le 22 février.",2018-09-11T15:17:41Z,PT1M53S,128,0,0,None
498,[Archive] Les dessinateurs de presse sont-ils libres ? Entretien avec l'iranien Kianoush - Courrier international,LtXTRPpeulU,[Archive] Les dessinateurs de presse sont-ils libres ? Entretien avec l'iranien Kianoush,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une vidéo initialement publiée le 10 janvier 2017. 

À l'occasion de la sortie du livre de l'exposition internationale ""Dessins en liberté"" nous avons rencontré le dessinateur iranien Kianoush, exilé à Paris depuis 2009. Contributeur régulier de Courrier international, Kianoush nous a expliqué comment son travail a évolué depuis les attentats de Charlie Hebdo. Investi dans la défense des dessinateurs en exil avec son association United Sketches, le caricaturiste nous a aussi partagé ses craintes concernant la censure et l’auto-censure qu’il voit gagner du terrain dans le travail des dessinateurs de presse à travers le monde.",2018-09-11T14:37:28Z,PT32M30S,72,1,0,"['institut francais', 'charlie hebdo', 'dessins en liberte', 'kianoush']"
499,[Archive] Les moments-clés du discours de Theresa May sur le Brexit - Courrier international,lDR8nvBRK8Y,[Archive] Les moments-clés du discours de Theresa May sur le Brexit,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une vidéo datée du 17 janvier 2017.,2018-09-11T14:36:38Z,PT1M41S,123,0,0,"['brexit', 'theresa may']"
500,[Archive] L'œil de Courrier. Visage déformé et assassin en fuite : les vidéos de la semaine - Courrier international,VgJDsxPwmfY,[Archive] L'œil de Courrier. Visage déformé et assassin en fuite : les vidéos de la semaine,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Une archive du 6 janvier 2017.,2018-09-11T14:12:55Z,PT2M25S,82,2,0,"[""L'oeil de courrier""]"
501,[Archive] Tour du monde des bonnes nouvelles de 2016 - Courrier international,0VuJ8aaoRGI,[Archive] Tour du monde des bonnes nouvelles de 2016,UC7xph2qAEotmyUPJbFVI95w,Courrier international,Petite sélection des bonnes nouvelles autour du monde en 2016,2018-09-11T14:12:46Z,PT2M41S,21,1,0,None
502,"[Archive] Le Kenafeh, une douceur libanaise - Courrier international",cnBrk9lNNeo,"[Archive] Le Kenafeh, une douceur libanaise",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"La cinéaste Yolande Zauberman, coauteure avec Paulina Mikol Spiechowicz du livre Les mots qui nous manquent (Éditions Calmann-Lévy, 2016), a choisi de mettre en images ce dictionnaire poétique. Et filmé, en format très court, des locuteurs du monde entier qui nous racontent, à leur façon, les histoires singulières que leur inspirent ces mots intraduisibles. Ou lisent simplement des extraits du livre.

À l’occasion de la sortie de notre supplément Les mots des autres (disponible depuis le 15 décembre chez votre marchand de journaux et directement inspiré du livre), nous diffuserons chaque jour un de ces films et ce, jusqu’à la fin de l’année. Aujourd’hui, le petit-déjeuner libanais qui tient au corps.",2018-09-11T14:11:03Z,PT1M29S,137,0,0,None
503,[Archive] Les mots des autres - Les steppes - Courrier international,U3--gK1zd3Y,[Archive] Les mots des autres - Les steppes,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"À l’occasion de la sortie de notre supplément Les mots des autres (disponible depuis le 15 décembre chez votre marchand de journaux et directement inspiré du livre), nous diffuserons chaque jour un de ces films et ce, jusqu’à la fin de l’année. Aujourd’hui, les grands espaces sauvages et propices aux fêtes clandestines en Hongrie.",2018-09-11T14:10:46Z,PT1M40S,51,1,0,None
504,"[Archive] 2016, l’année des jeux vidéo très attendus - Courrier international",Ac8xJvNIBDA,"[Archive] 2016, l’année des jeux vidéo très attendus",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"En cette fin d’année 2016, trois jeux vidéo japonais, très attendus par la communauté des joueurs, sont finalement sortis après des années d’incertitudes, de rebondissements et de retards. Il s’agit de The Last Guardian sorti ce mercredi 7 décembre, Final Fantasy XV disponible depuis le 29 novembre et Persona 5 sorti en septembre 2016 au Japon. Christian Strohmann, traducteur de jeux vidéo japonais vivant au Japon et créateur d’un podcast sur les jeux vidéo nous explique pourquoi ces jeux ont été repoussés et comment cette situation illustre l’état de l’industrie du jeu vidéo au Japon.",2018-09-11T14:10:40Z,PT37M29S,17,0,0,"['final fantasy', 'final fantasy xv', 'the last guardian', 'persona 5']"
505,[Archive] Les mots des autres - L'amour maternel - Courrier international,qYXyGcGi7ro,[Archive] Les mots des autres - L'amour maternel,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"La cinéaste Yolande Zauberman, coauteure avec Paulina Mikol Spiechowicz du livre Les mots qui nous manquent (Éditions Calmann-Lévy, 2016), a choisi de mettre en images ce dictionnaire poétique. Et filmé, en format très court, des locuteurs du monde entier qui nous racontent, à leur façon, les histoires singulières que leur inspirent ces mots intraduisibles. Ou lisent simplement des extraits du livre.

À l’occasion de la sortie de notre supplément Les mots des autres (disponible depuis le 15 décembre chez votre marchand de journaux et directement inspiré du livre), nous diffuserons chaque jour un de ces films et ce, jusqu’à la fin de l’année. Aujourd’hui : l’amour maternel.",2018-09-11T14:10:27Z,PT1M32S,98,2,0,None
506,[Archive] Les mots des autres - Le paradis - Courrier international,w2eZpCV-uEs,[Archive] Les mots des autres - Le paradis,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"À l’occasion de la sortie de notre supplément Les mots des autres (disponible depuis le 15 décembre chez votre marchand de journaux et directement inspiré du livre), nous diffuserons chaque jour un de ces films et ce, jusqu’à la fin de l’année. Aujourd’hui, le paradis.",2018-09-11T14:09:56Z,PT1M22S,26,1,0,None
507,"[Archive] Les mots des autres - Schadenfreude, le malheur des uns fait la joie des autres - Courrier international",bZ1v7Om34-4,"[Archive] Les mots des autres - Schadenfreude, le malheur des uns fait la joie des autres",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"La cinéaste Yolande Zauberman, coauteure avec Paulina Mikol Spiechowicz du livre Les mots qui nous manquent (Éditions Calmann-Lévy, 2016), a choisi de mettre en images ce dictionnaire poétique. Et filmé, en format très court, des locuteurs du monde entier qui nous racontent, à leur façon, les histoires singulières que leur inspirent ces mots intraduisibles. Ou lisent simplement des extraits du livre.

À l’occasion de la sortie de notre supplément Les mots des autres (disponible depuis le 15 décembre chez votre marchand de journaux et directement inspiré du livre), nous diffuserons chaque jour un de ces films et ce, jusqu’à la fin de l’année. Aujourd’hui, la joie que les allemands peuvent tirer des malheurs de certains.",2018-09-11T14:09:34Z,PT1M21S,100,2,0,None
